"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","combo_type","cv_diff","taxa"
"261","Iteration_27","Glacier-fed_Glacier-fed_Glacier-fed",1.22887478435635,1.22887478435635,1.22392963625345,1.22392963625345,0.995975873078484,0.995975873078484,1,1,"Homogenous",0.00494514810290037,"Periphyton"
"262","Iteration_27","Glacier-fed_Glacier-fed_Rain-fed",1.02053153562338,1.02053153562338,0.606240544388334,0.606240544388334,0.594043910674467,0.594043910674467,1,1,"2:1",0.41429099123505,"Periphyton"
"263","Iteration_27","Glacier-fed_Glacier-fed_Snow-fed",0.797279249513807,0.797279249513807,0.480603603727573,0.480603603727573,0.602804605814904,0.602804605814904,1,1,"2:1",0.316675645786234,"Periphyton"
"264","Iteration_27","Glacier-fed_Rain-fed_Rain-fed",0.915870652899321,0.915870652899321,0.709861715053778,0.709861715053778,0.775067650444534,0.775067650444534,1,1,"2:1",0.206008937845543,"Periphyton"
"265","Iteration_27","Glacier-fed_Rain-fed_Snow-fed",0.979925289001227,0.979925289001227,0.663860860590475,0.663860860590475,0.677460688117463,0.677460688117463,1,1,"Heterogenous",0.316064428410752,"Periphyton"
"266","Iteration_27","Glacier-fed_Snow-fed_Snow-fed",0.786516901809368,0.786516901809368,0.56464975302496,0.56464975302496,0.717911785145359,0.717911785145359,1,1,"2:1",0.221867148784408,"Periphyton"
"267","Iteration_27","Rain-fed_Rain-fed_Rain-fed",0.665246637292319,0.665246637292319,0.660377806482793,0.660377806482793,0.992681164343283,0.992681164343283,1,1,"Homogenous",0.00486883080952594,"Periphyton"
"268","Iteration_27","Rain-fed_Rain-fed_Snow-fed",0.675298780196121,0.675298780196121,0.565571198529773,0.565571198529773,0.837512542767395,0.837512542767395,1,1,"2:1",0.109727581666348,"Periphyton"
"269","Iteration_27","Rain-fed_Snow-fed_Snow-fed",0.758125425422979,0.758125425422979,0.585228378711525,0.585228378711525,0.77194136891664,0.77194136891664,1,1,"2:1",0.172897046711454,"Periphyton"
"270","Iteration_27","Snow-fed_Snow-fed_Snow-fed",0.636935039487244,0.636935039487244,0.626106113840851,0.626106113840851,0.982998382919692,0.982998382919692,1,1,"Homogenous",0.0108289256463929,"Periphyton"
"271","Iteration_28","Glacier-fed_Glacier-fed_Glacier-fed",1.19713332324985,1.19713332324985,1.19248791090389,1.19248791090389,0.996119553055839,0.996119553055839,1,1,"Homogenous",0.0046454123459585,"Periphyton"
"272","Iteration_28","Glacier-fed_Glacier-fed_Rain-fed",1.10320946633708,1.10320946633708,0.736398382964398,0.736398382964398,0.667505496856747,0.667505496856747,1,1,"2:1",0.366811083372681,"Periphyton"
"273","Iteration_28","Glacier-fed_Glacier-fed_Snow-fed",0.758148538524282,0.758148538524282,0.548898344717411,0.548898344717411,0.72399842092399,0.72399842092399,1,1,"2:1",0.209250193806871,"Periphyton"
"274","Iteration_28","Glacier-fed_Rain-fed_Rain-fed",0.815539046403245,0.815539046403245,0.599536519479016,0.599536519479016,0.735141403864277,0.735141403864277,1,1,"2:1",0.21600252692423,"Periphyton"
"275","Iteration_28","Glacier-fed_Rain-fed_Snow-fed",0.907300822368665,0.907300822368665,0.484322086336552,0.484322086336552,0.533805408742103,0.533805408742103,1,1,"Heterogenous",0.422978736032113,"Periphyton"
"276","Iteration_28","Glacier-fed_Snow-fed_Snow-fed",0.740803919623644,0.740803919623644,0.505885423411433,0.505885423411433,0.682887077147813,0.682887077147813,1,1,"2:1",0.234918496212211,"Periphyton"
"277","Iteration_28","Rain-fed_Rain-fed_Rain-fed",0.909900002091853,0.909900002091853,0.903798206200645,0.903798206200645,0.993293992881437,0.993293992881437,1,1,"Homogenous",0.00610179589120807,"Periphyton"
"278","Iteration_28","Rain-fed_Rain-fed_Snow-fed",0.72362616982427,0.72362616982427,0.643483114966029,0.643483114966029,0.889247987151013,0.889247987151013,1,1,"2:1",0.0801430548582408,"Periphyton"
"279","Iteration_28","Rain-fed_Snow-fed_Snow-fed",0.70151528967983,0.70151528967983,0.590952960016806,0.590952960016806,0.842394982276887,0.842394982276887,1,1,"2:1",0.110562329663024,"Periphyton"
"280","Iteration_28","Snow-fed_Snow-fed_Snow-fed",0.703115802180431,0.703115802180431,0.673643918453389,0.673643918453389,0.95808388371354,0.95808388371354,1,1,"Homogenous",0.0294718837270425,"Periphyton"
"281","Iteration_29","Glacier-fed_Glacier-fed_Glacier-fed",1.21265664234393,1.21265664234393,1.21116379186183,1.21116379186183,0.998768942147376,0.998768942147376,1,1,"Homogenous",0.00149285048209413,"Periphyton"
"282","Iteration_29","Glacier-fed_Glacier-fed_Rain-fed",0.992810361168388,0.992810361168388,0.655203314255962,0.655203314255962,0.659948102762432,0.659948102762432,1,1,"2:1",0.337607046912425,"Periphyton"
"283","Iteration_29","Glacier-fed_Glacier-fed_Snow-fed",0.937348328147138,0.937348328147138,0.624493604332909,0.624493604332909,0.666234296878034,0.666234296878034,1,1,"2:1",0.312854723814229,"Periphyton"
"284","Iteration_29","Glacier-fed_Rain-fed_Rain-fed",0.932634986815762,0.932634986815762,0.705952590696209,0.705952590696209,0.756944142859684,0.756944142859684,1,1,"2:1",0.226682396119553,"Periphyton"
"285","Iteration_29","Glacier-fed_Rain-fed_Snow-fed",0.780715335878453,0.780715335878453,0.506593275509801,0.506593275509801,0.648883469081322,0.648883469081322,1,1,"Heterogenous",0.274122060368653,"Periphyton"
"286","Iteration_29","Glacier-fed_Snow-fed_Snow-fed",0.788561647153871,0.788561647153871,0.53507006039508,0.53507006039508,0.678539290271459,0.678539290271459,1,1,"2:1",0.253491586758791,"Periphyton"
"287","Iteration_29","Rain-fed_Rain-fed_Rain-fed",0.807698530489691,0.807698530489691,0.803104886679871,0.803104886679871,0.99431267529107,0.99431267529107,1,1,"Homogenous",0.00459364380982008,"Periphyton"
"288","Iteration_29","Rain-fed_Rain-fed_Snow-fed",0.717371250720277,0.717371250720277,0.614153969717937,0.614153969717937,0.856117343845737,0.856117343845737,1,1,"2:1",0.103217281002339,"Periphyton"
"289","Iteration_29","Rain-fed_Snow-fed_Snow-fed",0.665625753665822,0.665625753665822,0.473716862963004,0.473716862963004,0.711686500040131,0.711686500040131,1,1,"2:1",0.191908890702819,"Periphyton"
"290","Iteration_29","Snow-fed_Snow-fed_Snow-fed",0.627876428014349,0.627876428014349,0.607271003089526,0.607271003089526,0.967182356263974,0.967182356263974,1,1,"Homogenous",0.0206054249248232,"Periphyton"
"291","Iteration_30","Glacier-fed_Glacier-fed_Glacier-fed",1.2176050473321,1.2176050473321,1.21074471606007,1.21074471606007,0.994365717120622,0.994365717120622,1,1,"Homogenous",0.0068603312720279,"Periphyton"
"292","Iteration_30","Glacier-fed_Glacier-fed_Rain-fed",0.905845769393563,0.905845769393563,0.523729382538692,0.523729382538692,0.57816617379503,0.57816617379503,1,1,"2:1",0.382116386854872,"Periphyton"
"293","Iteration_30","Glacier-fed_Glacier-fed_Snow-fed",0.817494322061581,0.817494322061581,0.52840521456855,0.52840521456855,0.646371724314858,0.646371724314858,1,1,"2:1",0.289089107493031,"Periphyton"
"294","Iteration_30","Glacier-fed_Rain-fed_Rain-fed",0.850279341061077,0.850279341061077,0.626254719791074,0.626254719791074,0.736528208493883,0.736528208493883,1,1,"2:1",0.224024621270003,"Periphyton"
"295","Iteration_30","Glacier-fed_Rain-fed_Snow-fed",0.654920801215006,0.654920801215006,0.361771859008887,0.361771859008887,0.552390240679071,0.552390240679071,1,1,"Heterogenous",0.293148942206119,"Periphyton"
"296","Iteration_30","Glacier-fed_Snow-fed_Snow-fed",0.640410025161399,0.640410025161399,0.363194193930151,0.363194193930151,0.567127589607325,0.567127589607325,1,1,"2:1",0.277215831231248,"Periphyton"
"297","Iteration_30","Rain-fed_Rain-fed_Rain-fed",0.87512098519679,0.87512098519679,0.872590595890595,0.872590595890595,0.997108526307793,0.997108526307793,1,1,"Homogenous",0.00253038930619509,"Periphyton"
"298","Iteration_30","Rain-fed_Rain-fed_Snow-fed",0.676172388939586,0.676172388939586,0.481460977061991,0.481460977061991,0.712038800958801,0.712038800958801,1,1,"2:1",0.194711411877595,"Periphyton"
"299","Iteration_30","Rain-fed_Snow-fed_Snow-fed",0.811350176858551,0.811350176858551,0.608547175294371,0.608547175294371,0.750042574281048,0.750042574281048,1,1,"2:1",0.20280300156418,"Periphyton"
"300","Iteration_30","Snow-fed_Snow-fed_Snow-fed",0.683899079667329,0.683899079667329,0.673670905466592,0.673670905466592,0.985044322320608,0.985044322320608,1,1,"Homogenous",0.0102281742007371,"Periphyton"
"301","Iteration_31","Glacier-fed_Glacier-fed_Glacier-fed",1.13338331504663,1.13338331504663,1.13198391806966,1.13198391806966,0.998765292413966,0.998765292413966,1,1,"Homogenous",0.00139939697697189,"Periphyton"
"302","Iteration_31","Glacier-fed_Glacier-fed_Rain-fed",0.994755427691436,0.994755427691436,0.638936102164066,0.638936102164066,0.642304715689632,0.642304715689632,1,1,"2:1",0.35581932552737,"Periphyton"
"303","Iteration_31","Glacier-fed_Glacier-fed_Snow-fed",0.798256708876308,0.798256708876308,0.54463526613364,0.54463526613364,0.68228085035491,0.68228085035491,1,1,"2:1",0.253621442742669,"Periphyton"
"304","Iteration_31","Glacier-fed_Rain-fed_Rain-fed",0.850298870874093,0.850298870874093,0.656904481962705,0.656904481962705,0.77255716132778,0.77255716132778,1,1,"2:1",0.193394388911387,"Periphyton"
"305","Iteration_31","Glacier-fed_Rain-fed_Snow-fed",0.740656771149618,0.740656771149618,0.392238180484242,0.392238180484242,0.529581576464122,0.529581576464122,1,1,"Heterogenous",0.348418590665377,"Periphyton"
"306","Iteration_31","Glacier-fed_Snow-fed_Snow-fed",0.695162150276759,0.695162150276759,0.521264604024614,0.521264604024614,0.749846066586174,0.749846066586174,1,1,"2:1",0.173897546252144,"Periphyton"
"307","Iteration_31","Rain-fed_Rain-fed_Rain-fed",0.770423439018867,0.770423439018867,0.765786372058605,0.765786372058605,0.993981145010116,0.993981145010116,1,1,"Homogenous",0.00463706696026189,"Periphyton"
"308","Iteration_31","Rain-fed_Rain-fed_Snow-fed",0.655472445197112,0.655472445197112,0.512948646171919,0.512948646171919,0.782563248738345,0.782563248738345,1,1,"2:1",0.142523799025193,"Periphyton"
"309","Iteration_31","Rain-fed_Snow-fed_Snow-fed",0.5984294283749,0.5984294283749,0.45415881556478,0.45415881556478,0.758917917519694,0.758917917519694,1,1,"2:1",0.14427061281012,"Periphyton"
"310","Iteration_31","Snow-fed_Snow-fed_Snow-fed",0.56238112554591,0.56238112554591,0.520006050594557,0.520006050594557,0.924650609655118,0.924650609655118,1,1,"Homogenous",0.0423750749513528,"Periphyton"
"311","Iteration_32","Glacier-fed_Glacier-fed_Glacier-fed",1.14556732239605,1.14556732239605,1.14386408443068,1.14386408443068,0.998513192605905,0.998513192605905,1,1,"Homogenous",0.00170323796537164,"Periphyton"
"312","Iteration_32","Glacier-fed_Glacier-fed_Rain-fed",0.894998595320932,0.894998595320932,0.560407895261413,0.560407895261413,0.626155055651747,0.626155055651747,1,1,"2:1",0.334590700059518,"Periphyton"
"313","Iteration_32","Glacier-fed_Glacier-fed_Snow-fed",0.886053237973408,0.886053237973408,0.574842419076016,0.574842419076016,0.648767358935229,0.648767358935229,1,1,"2:1",0.311210818897393,"Periphyton"
"314","Iteration_32","Glacier-fed_Rain-fed_Rain-fed",0.879411528714189,0.879411528714189,0.679709267703901,0.679709267703901,0.772913755972385,0.772913755972385,1,1,"2:1",0.199702261010288,"Periphyton"
"315","Iteration_32","Glacier-fed_Rain-fed_Snow-fed",0.87092336768725,0.87092336768725,0.533610605839466,0.533610605839466,0.612695244653358,0.612695244653358,1,1,"Heterogenous",0.337312761847784,"Periphyton"
"316","Iteration_32","Glacier-fed_Snow-fed_Snow-fed",0.685225835608496,0.685225835608496,0.462502739126787,0.462502739126787,0.674963953622785,0.674963953622785,1,1,"2:1",0.222723096481709,"Periphyton"
"317","Iteration_32","Rain-fed_Rain-fed_Rain-fed",0.939842589102798,0.939842589102798,0.937679186592513,0.937679186592513,0.997698122499056,0.997698122499056,1,1,"Homogenous",0.00216340251028513,"Periphyton"
"318","Iteration_32","Rain-fed_Rain-fed_Snow-fed",0.764090819958258,0.764090819958258,0.634156658358808,0.634156658358808,0.82994932250783,0.82994932250783,1,1,"2:1",0.12993416159945,"Periphyton"
"319","Iteration_32","Rain-fed_Snow-fed_Snow-fed",0.745890575694112,0.745890575694112,0.574462800895711,0.574462800895711,0.770170343499952,0.770170343499952,1,1,"2:1",0.171427774798401,"Periphyton"
"320","Iteration_32","Snow-fed_Snow-fed_Snow-fed",0.63957503061898,0.63957503061898,0.620970418997858,0.620970418997858,0.970910978805541,0.970910978805541,1,1,"Homogenous",0.0186046116211223,"Periphyton"
"321","Iteration_33","Glacier-fed_Glacier-fed_Glacier-fed",1.22521258806046,1.22521258806046,1.22047938004366,1.22047938004366,0.996136827140913,0.996136827140913,1,1,"Homogenous",0.00473320801680632,"Periphyton"
"322","Iteration_33","Glacier-fed_Glacier-fed_Rain-fed",0.814533309568589,0.814533309568589,0.536021195742161,0.536021195742161,0.658071547775081,0.658071547775081,1,1,"2:1",0.278512113826428,"Periphyton"
"323","Iteration_33","Glacier-fed_Glacier-fed_Snow-fed",0.932504435719931,0.932504435719931,0.585567617210805,0.585567617210805,0.627951562245088,0.627951562245088,1,1,"2:1",0.346936818509127,"Periphyton"
"324","Iteration_33","Glacier-fed_Rain-fed_Rain-fed",0.911268754742271,0.911268754742271,0.661452587201399,0.661452587201399,0.725858956272976,0.725858956272976,1,1,"2:1",0.249816167540872,"Periphyton"
"325","Iteration_33","Glacier-fed_Rain-fed_Snow-fed",0.762253161706484,0.762253161706484,0.475766721766763,0.475766721766763,0.624158410444171,0.624158410444171,1,1,"Heterogenous",0.286486439939721,"Periphyton"
"326","Iteration_33","Glacier-fed_Snow-fed_Snow-fed",0.766428755051907,0.766428755051907,0.547047289854966,0.547047289854966,0.713761437379678,0.713761437379678,1,1,"2:1",0.219381465196941,"Periphyton"
"327","Iteration_33","Rain-fed_Rain-fed_Rain-fed",0.753793797693332,0.753793797693332,0.748755245747196,0.748755245747196,0.993315742366739,0.993315742366739,1,1,"Homogenous",0.00503855194613656,"Periphyton"
"328","Iteration_33","Rain-fed_Rain-fed_Snow-fed",0.850286693412318,0.850286693412318,0.704407240724012,0.704407240724012,0.828434981026374,0.828434981026374,1,1,"2:1",0.145879452688306,"Periphyton"
"329","Iteration_33","Rain-fed_Snow-fed_Snow-fed",0.784636899169514,0.784636899169514,0.616665704771248,0.616665704771248,0.785924936010463,0.785924936010463,1,1,"2:1",0.167971194398266,"Periphyton"
"330","Iteration_33","Snow-fed_Snow-fed_Snow-fed",0.619007108948222,0.619007108948222,0.6080285101595,0.6080285101595,0.98226417979694,0.98226417979694,1,1,"Homogenous",0.0109785987887218,"Periphyton"
"331","Iteration_34","Glacier-fed_Glacier-fed_Glacier-fed",1.22536062214333,1.22536062214333,1.22036097095587,1.22036097095587,0.995919853227596,0.995919853227596,1,1,"Homogenous",0.00499965118746903,"Periphyton"
"332","Iteration_34","Glacier-fed_Glacier-fed_Rain-fed",1.01004462306877,1.01004462306877,0.63748662446955,0.63748662446955,0.63114699084552,0.63114699084552,1,1,"2:1",0.372557998599217,"Periphyton"
"333","Iteration_34","Glacier-fed_Glacier-fed_Snow-fed",0.81048075169908,0.81048075169908,0.541729157183998,0.541729157183998,0.668404716642962,0.668404716642962,1,1,"2:1",0.268751594515082,"Periphyton"
"334","Iteration_34","Glacier-fed_Rain-fed_Rain-fed",1.0567060061632,1.0567060061632,0.867205487956674,0.867205487956674,0.820668646623306,0.820668646623306,1,1,"2:1",0.189500518206529,"Periphyton"
"335","Iteration_34","Glacier-fed_Rain-fed_Snow-fed",0.900680372475887,0.900680372475887,0.627090825620098,0.627090825620098,0.696241246932342,0.696241246932342,1,1,"Heterogenous",0.273589546855789,"Periphyton"
"336","Iteration_34","Glacier-fed_Snow-fed_Snow-fed",0.687393863273243,0.687393863273243,0.419951192428513,0.419951192428513,0.610932414247609,0.610932414247609,1,1,"2:1",0.26744267084473,"Periphyton"
"337","Iteration_34","Rain-fed_Rain-fed_Rain-fed",0.827142514232797,0.827142514232797,0.818469081133465,0.818469081133465,0.989513979815949,0.989513979815949,1,1,"Homogenous",0.008673433099332,"Periphyton"
"338","Iteration_34","Rain-fed_Rain-fed_Snow-fed",0.785907735559957,0.785907735559957,0.583771347740279,0.583771347740279,0.742798831626645,0.742798831626645,1,1,"2:1",0.202136387819679,"Periphyton"
"339","Iteration_34","Rain-fed_Snow-fed_Snow-fed",0.571322927354153,0.571322927354153,0.435244553481,0.435244553481,0.761818811467371,0.761818811467371,1,1,"2:1",0.136078373873153,"Periphyton"
"340","Iteration_34","Snow-fed_Snow-fed_Snow-fed",0.63098347719511,0.63098347719511,0.609359369294121,0.609359369294121,0.965729517994491,0.965729517994491,1,1,"Homogenous",0.0216241079009883,"Periphyton"
"341","Iteration_35","Glacier-fed_Glacier-fed_Glacier-fed",1.19811953879435,1.19811953879435,1.19069787178729,1.19069787178729,0.993805570507151,0.993805570507151,1,1,"Homogenous",0.00742166700706637,"Periphyton"
"342","Iteration_35","Glacier-fed_Glacier-fed_Rain-fed",0.808868072609738,0.808868072609738,0.502597341805021,0.502597341805021,0.621358857920349,0.621358857920349,1,1,"2:1",0.306270730804717,"Periphyton"
"343","Iteration_35","Glacier-fed_Glacier-fed_Snow-fed",0.843678660942907,0.843678660942907,0.565787581221505,0.565787581221505,0.670619760121908,0.670619760121908,1,1,"2:1",0.277891079721402,"Periphyton"
"344","Iteration_35","Glacier-fed_Rain-fed_Rain-fed",0.955516658374629,0.955516658374629,0.765181891401202,0.765181891401202,0.800804344638854,0.800804344638854,1,1,"2:1",0.190334766973427,"Periphyton"
"345","Iteration_35","Glacier-fed_Rain-fed_Snow-fed",0.997115183581882,0.997115183581882,0.602011327234594,0.602011327234594,0.603753043928206,0.603753043928206,1,1,"Heterogenous",0.395103856347288,"Periphyton"
"346","Iteration_35","Glacier-fed_Snow-fed_Snow-fed",0.672584974263243,0.672584974263243,0.472588126036488,0.472588126036488,0.702644489722903,0.702644489722903,1,1,"2:1",0.199996848226755,"Periphyton"
"347","Iteration_35","Rain-fed_Rain-fed_Rain-fed",0.955382205270973,0.955382205270973,0.952035177996431,0.952035177996431,0.996496661486811,0.996496661486811,1,1,"Homogenous",0.00334702727454139,"Periphyton"
"348","Iteration_35","Rain-fed_Rain-fed_Snow-fed",0.618712809656454,0.618712809656454,0.530541429419665,0.530541429419665,0.85749223410172,0.85749223410172,1,1,"2:1",0.088171380236789,"Periphyton"
"349","Iteration_35","Rain-fed_Snow-fed_Snow-fed",0.729577017523945,0.729577017523945,0.678359347911038,0.678359347911038,0.929798131817899,0.929798131817899,1,1,"2:1",0.0512176696129066,"Periphyton"
"350","Iteration_35","Snow-fed_Snow-fed_Snow-fed",0.65250572958776,0.65250572958776,0.638186768976551,0.638186768976551,0.978055425474569,0.978055425474569,1,1,"Homogenous",0.0143189606112091,"Periphyton"
"351","Iteration_36","Glacier-fed_Glacier-fed_Glacier-fed",1.19686050742895,1.19686050742895,1.19015646630177,1.19015646630177,0.994398644549161,0.994398644549161,1,1,"Homogenous",0.00670404112718126,"Periphyton"
"352","Iteration_36","Glacier-fed_Glacier-fed_Rain-fed",0.91544759756971,0.91544759756971,0.582235602064252,0.582235602064252,0.636011939525479,0.636011939525479,1,1,"2:1",0.333211995505458,"Periphyton"
"353","Iteration_36","Glacier-fed_Glacier-fed_Snow-fed",0.880116204133071,0.880116204133071,0.524222523107205,0.524222523107205,0.595628759754028,0.595628759754028,1,1,"2:1",0.355893681025867,"Periphyton"
"354","Iteration_36","Glacier-fed_Rain-fed_Rain-fed",0.753762817392637,0.753762817392637,0.554632560145525,0.554632560145525,0.7358184130972,0.7358184130972,1,1,"2:1",0.199130257247112,"Periphyton"
"355","Iteration_36","Glacier-fed_Rain-fed_Snow-fed",0.925208579117659,0.925208579117659,0.49185264440074,0.49185264440074,0.531612714691647,0.531612714691647,1,1,"Heterogenous",0.433355934716919,"Periphyton"
"356","Iteration_36","Glacier-fed_Snow-fed_Snow-fed",0.712825715992306,0.712825715992306,0.478313480787228,0.478313480787228,0.671010416790842,0.671010416790842,1,1,"2:1",0.234512235205078,"Periphyton"
"357","Iteration_36","Rain-fed_Rain-fed_Rain-fed",0.677414853851339,0.677414853851339,0.672631986061468,0.672631986061468,0.992939529207725,0.992939529207725,1,1,"Homogenous",0.00478286778987047,"Periphyton"
"358","Iteration_36","Rain-fed_Rain-fed_Snow-fed",0.763176449243834,0.763176449243834,0.598875151980708,0.598875151980708,0.784713879174445,0.784713879174445,1,1,"2:1",0.164301297263126,"Periphyton"
"359","Iteration_36","Rain-fed_Snow-fed_Snow-fed",0.800208661384831,0.800208661384831,0.589067231791148,0.589067231791148,0.73614203421857,0.73614203421857,1,1,"2:1",0.211141429593682,"Periphyton"
"360","Iteration_36","Snow-fed_Snow-fed_Snow-fed",0.596689914212889,0.596689914212889,0.560011254084534,0.560011254084534,0.93852978028506,0.93852978028506,1,1,"Homogenous",0.0366786601283551,"Periphyton"
"361","Iteration_37","Glacier-fed_Glacier-fed_Glacier-fed",1.23715354842985,1.23715354842985,1.22911222159523,1.22911222159523,0.993500138406565,0.993500138406565,1,1,"Homogenous",0.00804132683462044,"Periphyton"
"362","Iteration_37","Glacier-fed_Glacier-fed_Rain-fed",1.04506226001613,1.04506226001613,0.629510076356381,0.629510076356381,0.602366098596522,0.602366098596522,1,1,"2:1",0.415552183659749,"Periphyton"
"363","Iteration_37","Glacier-fed_Glacier-fed_Snow-fed",0.89574969696846,0.89574969696846,0.625191753586437,0.625191753586437,0.697953631134134,0.697953631134134,1,1,"2:1",0.270557943382023,"Periphyton"
"364","Iteration_37","Glacier-fed_Rain-fed_Rain-fed",0.946376966344026,0.946376966344026,0.767571112309316,0.767571112309316,0.811062757871781,0.811062757871781,1,1,"2:1",0.178805854034711,"Periphyton"
"365","Iteration_37","Glacier-fed_Rain-fed_Snow-fed",0.694939752385809,0.694939752385809,0.47369170351417,0.47369170351417,0.68162988501943,0.68162988501943,1,1,"Heterogenous",0.221248048871639,"Periphyton"
"366","Iteration_37","Glacier-fed_Snow-fed_Snow-fed",0.750704025470667,0.750704025470667,0.550247452773831,0.550247452773831,0.732975226060422,0.732975226060422,1,1,"2:1",0.200456572696836,"Periphyton"
"367","Iteration_37","Rain-fed_Rain-fed_Rain-fed",0.790097880669042,0.790097880669042,0.786493819157506,0.786493819157506,0.995438461993489,0.995438461993489,1,1,"Homogenous",0.00360406151153547,"Periphyton"
"368","Iteration_37","Rain-fed_Rain-fed_Snow-fed",0.734640209112183,0.734640209112183,0.636315026342059,0.636315026342059,0.86615872429723,0.86615872429723,1,1,"2:1",0.0983251827701245,"Periphyton"
"369","Iteration_37","Rain-fed_Snow-fed_Snow-fed",0.670097130282017,0.670097130282017,0.508038054743844,0.508038054743844,0.758155843064171,0.758155843064171,1,1,"2:1",0.162059075538172,"Periphyton"
"370","Iteration_37","Snow-fed_Snow-fed_Snow-fed",0.645136107672862,0.645136107672862,0.634750953722474,0.634750953722474,0.983902383036893,0.983902383036893,1,1,"Homogenous",0.0103851539503872,"Periphyton"
"371","Iteration_38","Glacier-fed_Glacier-fed_Glacier-fed",1.17224459258929,1.17224459258929,1.17034456917295,1.17034456917295,0.99837915787511,0.99837915787511,1,1,"Homogenous",0.0019000234163431,"Periphyton"
"372","Iteration_38","Glacier-fed_Glacier-fed_Rain-fed",1.0039571479744,1.0039571479744,0.663722532517489,0.663722532517489,0.661106436521346,0.661106436521346,1,1,"2:1",0.340234615456911,"Periphyton"
"373","Iteration_38","Glacier-fed_Glacier-fed_Snow-fed",0.888484761672236,0.888484761672236,0.521807018558899,0.521807018558899,0.587299907740448,0.587299907740448,1,1,"2:1",0.366677743113337,"Periphyton"
"374","Iteration_38","Glacier-fed_Rain-fed_Rain-fed",0.944883888329779,0.944883888329779,0.754025782933141,0.754025782933141,0.798008932363099,0.798008932363099,1,1,"2:1",0.190858105396638,"Periphyton"
"375","Iteration_38","Glacier-fed_Rain-fed_Snow-fed",0.776586767060186,0.776586767060186,0.383619830621843,0.383619830621843,0.493981930794491,0.493981930794491,1,1,"Heterogenous",0.392966936438343,"Periphyton"
"376","Iteration_38","Glacier-fed_Snow-fed_Snow-fed",0.745651134472058,0.745651134472058,0.556570402310476,0.556570402310476,0.74642198821912,0.74642198821912,1,1,"2:1",0.189080732161582,"Periphyton"
"377","Iteration_38","Rain-fed_Rain-fed_Rain-fed",0.833429156293328,0.833429156293328,0.83015754165283,0.83015754165283,0.996074513813449,0.996074513813449,1,1,"Homogenous",0.00327161464049841,"Periphyton"
"378","Iteration_38","Rain-fed_Rain-fed_Snow-fed",0.68466531405493,0.68466531405493,0.543262419430884,0.543262419430884,0.793471508310261,0.793471508310261,1,1,"2:1",0.141402894624046,"Periphyton"
"379","Iteration_38","Rain-fed_Snow-fed_Snow-fed",0.665779349055733,0.665779349055733,0.570749699285038,0.570749699285038,0.857265549156077,0.857265549156077,1,1,"2:1",0.0950296497706945,"Periphyton"
"380","Iteration_38","Snow-fed_Snow-fed_Snow-fed",0.603555287614336,0.603555287614336,0.591014435502061,0.591014435502061,0.979221701193531,0.979221701193531,1,1,"Homogenous",0.0125408521122752,"Periphyton"
"381","Iteration_39","Glacier-fed_Glacier-fed_Glacier-fed",1.22935422343874,1.22935422343874,1.22486407716863,1.22486407716863,0.996347556965676,0.996347556965676,1,1,"Homogenous",0.00449014627011524,"Periphyton"
"382","Iteration_39","Glacier-fed_Glacier-fed_Rain-fed",1.05225768874848,1.05225768874848,0.646233064804124,0.646233064804124,0.614139551284947,0.614139551284947,1,1,"2:1",0.406024623944352,"Periphyton"
"383","Iteration_39","Glacier-fed_Glacier-fed_Snow-fed",0.866686877984758,0.866686877984758,0.558440774612391,0.558440774612391,0.644339713450942,0.644339713450942,1,1,"2:1",0.308246103372367,"Periphyton"
"384","Iteration_39","Glacier-fed_Rain-fed_Rain-fed",0.819669258222805,0.819669258222805,0.649600957844101,0.649600957844101,0.792515946312975,0.792515946312975,1,1,"2:1",0.170068300378705,"Periphyton"
"385","Iteration_39","Glacier-fed_Rain-fed_Snow-fed",0.757564808524508,0.757564808524508,0.400286138999847,0.400286138999847,0.52838534009978,0.52838534009978,1,1,"Heterogenous",0.357278669524661,"Periphyton"
"386","Iteration_39","Glacier-fed_Snow-fed_Snow-fed",0.700596260497455,0.700596260497455,0.511243500940076,0.511243500940076,0.729726277124389,0.729726277124389,1,1,"2:1",0.189352759557379,"Periphyton"
"387","Iteration_39","Rain-fed_Rain-fed_Rain-fed",0.876987342132603,0.876987342132603,0.875424882433415,0.875424882433415,0.9982183782774,0.9982183782774,1,1,"Homogenous",0.00156245969918867,"Periphyton"
"388","Iteration_39","Rain-fed_Rain-fed_Snow-fed",0.731211418474929,0.731211418474929,0.566201097919363,0.566201097919363,0.774332954346194,0.774332954346194,1,1,"2:1",0.165010320555566,"Periphyton"
"389","Iteration_39","Rain-fed_Snow-fed_Snow-fed",0.758811662423217,0.758811662423217,0.531339356945738,0.531339356945738,0.700225607035268,0.700225607035268,1,1,"2:1",0.227472305477479,"Periphyton"
"390","Iteration_39","Snow-fed_Snow-fed_Snow-fed",0.553392185370531,0.553392185370531,0.527095748291028,0.527095748291028,0.952481372569626,0.952481372569626,1,1,"Homogenous",0.026296437079503,"Periphyton"
